ts,open,high,low,close,volume
2023-11-17 14:00:00,36352.5,36448.0,35868.3,36030.3,30293.927
2023-11-17 15:00:00,36030.3,36186.2,35945.2,36059.0,22659.364
2023-11-17 16:00:00,36059.1,36228.3,35917.1,35995.1,17918.397
2023-11-17 17:00:00,35995.0,37020.5,35969.7,36516.3,53465.097
2023-11-17 18:00:00,36516.2,36558.8,36355.7,36486.0,9599.666
2023-11-17 19:00:00,36486.0,36600.0,36250.1,36336.2,11750.822
2023-11-17 20:00:00,36336.3,36529.5,36320.3,36492.8,8269.425
2023-11-17 21:00:00,36492.8,36528.0,36347.3,36405.9,5875.093
2023-11-17 22:00:00,36405.8,36559.1,36400.0,36554.5,5513.897
2023-11-17 23:00:00,36554.5,36762.6,36495.1,36621.9,11083.029
2023-11-18 00:00:00,36621.9,36625.7,36391.3,36403.3,7612.24
2023-11-18 01:00:00,36403.4,36465.0,36380.0,36414.0,3345.805
2023-11-18 02:00:00,36414.0,36457.9,36403.9,36415.9,2126.072
2023-11-18 03:00:00,36416.0,36434.9,36364.1,36384.9,2769.841
2023-11-18 04:00:00,36385.0,36436.0,36377.1,36381.9,2235.567
2023-11-18 05:00:00,36381.9,36388.8,36312.5,36341.2,3826.359
2023-11-18 06:00:00,36341.1,36375.7,36257.0,36267.2,4133.507
2023-11-18 07:00:00,36267.3,36443.3,36196.0,36429.0,8655.213
2023-11-18 08:00:00,36429.0,36495.5,36389.3,36457.2,4589.31
2023-11-18 09:00:00,36457.2,36463.5,36400.0,36410.0,2454.366
2023-11-18 10:00:00,36410.0,36494.6,36406.2,36479.0,2799.347
2023-11-18 11:00:00,36479.1,36550.0,36406.0,36417.0,5956.956
2023-11-18 12:00:00,36417.0,36499.8,36400.2,36460.2,3145.045
2023-11-18 13:00:00,36460.2,36497.9,36364.8,36443.8,4888.002
2023-11-18 14:00:00,36443.8,36586.9,36426.0,36518.6,6061.109
2023-11-18 15:00:00,36518.5,36693.0,36511.2,36671.9,9608.954
2023-11-18 16:00:00,36672.0,36900.0,36650.0,36686.4,15744.533
2023-11-18 17:00:00,36686.4,36710.7,36605.0,36633.5,6002.088
2023-11-18 18:00:00,36633.5,36762.8,36622.5,36714.5,4017.198
2023-11-18 19:00:00,36714.5,36787.1,36657.6,36688.4,3561.394
2023-11-18 20:00:00,36688.4,36720.0,36537.8,36604.1,7269.0
2023-11-18 21:00:00,36604.0,36626.0,36530.7,36550.0,2961.721
2023-11-18 22:00:00,36550.0,36569.9,36450.0,36517.4,4182.515
2023-11-18 23:00:00,36517.4,36583.9,36502.3,36580.9,3774.78
2023-11-19 00:00:00,36580.9,36584.0,36464.0,36472.2,3817.142
2023-11-19 01:00:00,36472.2,36500.0,36400.0,36493.9,4929.067
2023-11-19 02:00:00,36493.9,36510.0,36413.0,36464.1,2926.444
2023-11-19 03:00:00,36464.0,36534.3,36433.2,36527.7,2572.536
2023-11-19 04:00:00,36527.6,36549.3,36492.3,36544.0,2024.87
2023-11-19 05:00:00,36544.0,36560.0,36514.1,36521.9,1950.647
2023-11-19 06:00:00,36522.0,36682.3,36500.0,36606.0,6615.656
2023-11-19 07:00:00,36606.1,36684.9,36581.5,36624.0,3649.774
2023-11-19 08:00:00,36624.0,36720.9,36609.1,36627.9,4274.341
2023-11-19 09:00:00,36628.0,36671.2,36587.2,36638.8,3090.842
2023-11-19 10:00:00,36638.7,36644.1,36534.3,36534.3,3355.243
2023-11-19 11:00:00,36534.3,36544.0,36380.0,36459.1,9497.742
2023-11-19 12:00:00,36459.0,36500.0,36402.9,36494.1,4444.321
2023-11-19 13:00:00,36494.1,36520.0,36460.0,36495.1,3001.096
2023-11-19 14:00:00,36495.1,36495.1,36383.0,36468.0,5572.763
2023-11-19 15:00:00,36468.0,36580.0,36410.0,36575.1,6038.91
2023-11-19 16:00:00,36575.1,36647.1,36515.5,36560.5,5117.431
2023-11-19 17:00:00,36560.5,36613.2,36544.5,36610.9,2490.311
2023-11-19 18:00:00,36610.9,36959.0,36602.0,36851.8,16471.397
2023-11-19 19:00:00,36851.8,37000.0,36780.0,36961.9,9611.455
2023-11-19 20:00:00,36962.0,37049.7,36816.5,36928.8,10044.34
2023-11-19 21:00:00,36928.7,37111.0,36854.2,37001.7,7807.452
2023-11-19 22:00:00,37001.7,37048.9,36934.2,36997.8,3695.728
2023-11-19 23:00:00,36997.8,37528.2,36997.8,37375.9,31713.499
2023-11-20 00:00:00,37375.8,37397.2,37152.5,37314.9,12131.579
2023-11-20 01:00:00,37315.0,37375.0,37238.0,37308.0,6360.034
2023-11-20 02:00:00,37308.0,37338.5,37212.0,37319.9,4544.661
2023-11-20 03:00:00,37319.9,37337.6,37050.0,37131.9,10493.485
2023-11-20 04:00:00,37132.0,37232.9,37088.6,37222.1,4692.671
2023-11-20 05:00:00,37222.0,37230.8,37055.0,37149.1,6071.467
2023-11-20 06:00:00,37149.1,37218.6,37069.2,37197.1,4642.359
2023-11-20 07:00:00,37197.1,37280.0,37110.1,37261.1,5084.488
2023-11-20 08:00:00,37261.0,37268.4,37070.1,37139.7,7499.048
2023-11-20 09:00:00,37139.6,37235.0,37093.0,37212.8,6774.187
2023-11-20 10:00:00,37212.9,37399.6,37161.2,37300.8,8795.423
2023-11-20 11:00:00,37300.8,37445.5,37085.0,37161.0,14961.114
2023-11-20 12:00:00,37160.9,37169.8,37091.7,37158.8,6267.142
2023-11-20 13:00:00,37158.8,37255.0,37060.0,37107.2,11460.222
2023-11-20 14:00:00,37107.2,37525.0,36600.0,37435.5,38125.727
2023-11-20 15:00:00,37435.5,37498.5,37230.5,37475.1,20394.374
2023-11-20 16:00:00,37475.0,37650.8,37250.0,37250.6,24466.142
2023-11-20 17:00:00,37250.5,37780.0,36780.0,37598.1,49450.242
2023-11-20 18:00:00,37598.0,37714.4,37322.0,37547.7,22528.153
2023-11-20 19:00:00,37547.7,37784.7,37460.0,37584.5,13538.652
2023-11-20 20:00:00,37584.5,37618.7,37427.0,37564.0,7102.492
2023-11-20 21:00:00,37564.0,37579.3,37284.9,37433.2,9265.604
2023-11-20 22:00:00,37433.1,37590.4,37368.4,37450.1,7323.838
2023-11-20 23:00:00,37450.0,37631.1,37444.6,37462.5,8530.933
2023-11-21 00:00:00,37462.6,37535.9,37321.1,37407.9,7594.868
2023-11-21 01:00:00,37408.0,37650.0,37366.4,37620.5,6475.794
2023-11-21 02:00:00,37620.5,37675.0,37440.0,37473.9,9215.612
2023-11-21 03:00:00,37473.8,37578.5,37463.2,37485.4,4937.096
2023-11-21 04:00:00,37485.4,37503.7,37407.6,37413.2,3664.293
2023-11-21 05:00:00,37413.2,37417.4,37334.5,37374.1,5800.702
2023-11-21 06:00:00,37374.2,37434.4,37338.0,37389.8,4938.314
2023-11-21 07:00:00,37389.9,37389.9,37250.4,37297.1,7354.82
2023-11-21 08:00:00,37297.1,37439.5,37280.6,37421.4,5132.707
2023-11-21 09:00:00,37421.3,37427.8,37327.0,37327.0,3097.169
2023-11-21 10:00:00,37327.1,37427.3,37325.1,37367.9,3227.521
2023-11-21 11:00:00,37368.0,37381.5,37156.0,37189.5,10588.818
2023-11-21 12:00:00,37189.6,37245.7,37127.3,37205.0,9014.714
2023-11-21 13:00:00,37205.0,37222.9,37020.0,37027.2,12278.323
2023-11-21 14:00:00,37027.1,37035.0,36447.0,36646.5,50616.665
2023-11-21 15:00:00,36646.6,37204.3,36212.2,36975.9,90390.254
2023-11-21 16:00:00,36975.8,37291.2,36756.0,37198.0,35960.585
2023-11-21 17:00:00,37198.1,37531.0,36600.0,36913.6,52688.561
2023-11-21 18:00:00,36913.6,36988.0,36708.9,36888.7,18294.731
2023-11-21 19:00:00,36887.7,37129.1,36765.0,36989.9,14072.763
2023-11-21 20:00:00,36989.9,37190.0,36849.0,36940.6,15570.631
2023-11-21 21:00:00,36940.5,37030.8,36717.5,36839.9,11601.612
2023-11-21 22:00:00,36840.0,36898.1,36300.0,36385.4,23840.592
2023-11-21 23:00:00,36385.5,36428.4,35720.0,35737.0,44374.015
2023-11-22 00:00:00,35737.0,36139.0,35610.7,36109.9,27688.184
2023-11-22 01:00:00,36109.9,36180.0,36061.0,36085.2,8056.288
2023-11-22 02:00:00,36085.1,36310.0,36027.5,36293.3,9310.924
2023-11-22 03:00:00,36293.3,36387.4,36252.4,36378.8,7110.907
2023-11-22 04:00:00,36378.8,36461.4,36320.5,36409.9,8941.33
2023-11-22 05:00:00,36410.0,36475.9,36332.9,36359.0,6724.383
2023-11-22 06:00:00,36358.9,36560.0,36358.9,36511.4,8646.967
2023-11-22 07:00:00,36511.5,36558.6,36430.5,36430.7,6412.633
2023-11-22 08:00:00,36430.7,36566.0,36385.4,36561.7,7370.854
2023-11-22 09:00:00,36561.7,36700.0,36502.6,36683.5,9931.158
2023-11-22 10:00:00,36683.5,36779.0,36565.0,36661.8,11961.717
2023-11-22 11:00:00,36661.7,36670.5,36429.0,36465.9,10514.341
2023-11-22 12:00:00,36465.8,36592.0,36442.8,36560.6,7675.106
2023-11-22 13:00:00,36560.7,36654.8,36450.0,36597.0,10693.58
2023-11-22 14:00:00,36597.3,36652.8,36281.2,36402.1,15205.938
2023-11-22 15:00:00,36402.1,36639.9,36240.0,36480.5,19494.597
2023-11-22 16:00:00,36480.6,36583.5,36371.2,36470.0,10022.029
2023-11-22 17:00:00,36470.0,36644.2,36453.0,36582.9,9128.941
2023-11-22 18:00:00,36582.8,37293.0,36560.0,37201.7,44635.876
2023-11-22 19:00:00,37201.8,37448.0,37122.1,37297.0,20874.945
2023-11-22 20:00:00,37296.9,37630.7,37219.2,37629.8,19994.504
2023-11-22 21:00:00,37629.7,37880.0,37519.0,37618.3,31635.56
2023-11-22 22:00:00,37618.3,37766.8,37382.6,37457.0,13787.135
2023-11-22 23:00:00,37457.0,37500.0,37250.2,37413.4,12371.721
2023-11-23 00:00:00,37413.5,37548.0,37310.0,37319.4,10266.0
2023-11-23 01:00:00,37319.4,37494.8,37311.4,37414.0,5289.502
2023-11-23 02:00:00,37414.1,37450.0,37320.1,37350.1,4832.074
2023-11-23 03:00:00,37350.0,37391.7,37263.0,37311.0,5126.94
2023-11-23 04:00:00,37311.0,37417.6,37280.0,37350.7,4643.513
2023-11-23 05:00:00,37350.7,37425.0,37315.6,37331.6,3101.975
2023-11-23 06:00:00,37331.6,37349.5,37275.0,37279.4,3849.001
2023-11-23 07:00:00,37279.4,37384.0,37279.3,37378.5,4241.808
2023-11-23 08:00:00,37378.5,37527.0,37364.6,37507.1,7446.629
2023-11-23 09:00:00,37507.2,37650.0,37450.3,37643.7,7445.473
2023-11-23 10:00:00,37643.7,37649.7,37438.0,37470.0,7388.206
2023-11-23 11:00:00,37469.9,37471.2,37135.8,37378.2,19399.511
2023-11-23 12:00:00,37378.1,37544.9,37260.0,37309.2,12985.363
2023-11-23 13:00:00,37309.1,37403.8,37222.3,37243.0,8178.323
2023-11-23 14:00:00,37243.0,37312.2,37120.0,37207.2,11124.455
2023-11-23 15:00:00,37207.2,37256.0,36856.3,36954.1,22508.148
2023-11-23 16:00:00,36954.1,37177.0,36921.6,37085.8,11541.065
2023-11-23 17:00:00,37085.9,37246.7,37082.1,37173.6,7572.138
2023-11-23 18:00:00,37173.6,37299.4,37166.9,37257.0,5726.26
2023-11-23 19:00:00,37257.0,37378.0,37180.5,37282.3,6009.619
2023-11-23 20:00:00,37282.4,37391.5,37271.1,37282.9,5010.22
2023-11-23 21:00:00,37282.9,37378.2,37244.9,37250.9,4043.394
2023-11-23 22:00:00,37250.9,37314.9,37209.0,37311.1,3346.99
2023-11-23 23:00:00,37311.2,37389.7,37252.9,37294.3,4293.324
2023-11-24 00:00:00,37294.4,37337.9,37257.3,37297.8,2838.582
2023-11-24 01:00:00,37297.8,37487.0,37297.7,37395.2,8441.195
2023-11-24 02:00:00,37395.2,37443.7,37320.0,37379.7,3980.531
2023-11-24 03:00:00,37379.7,37394.8,37303.0,37314.0,2837.369
2023-11-24 04:00:00,37314.0,37364.5,37300.1,37352.0,2642.999
2023-11-24 05:00:00,37352.1,37430.0,37312.0,37430.0,2859.907
2023-11-24 06:00:00,37430.0,37433.9,37367.0,37386.1,3038.854
2023-11-24 07:00:00,37386.2,37587.0,37355.1,37531.1,7667.35
2023-11-24 08:00:00,37531.1,37583.9,37427.3,37441.2,7887.898
2023-11-24 09:00:00,37441.2,37743.0,37440.0,37634.0,15221.066
2023-11-24 10:00:00,37634.0,38049.0,37584.3,37611.2,39081.203
2023-11-24 11:00:00,37611.1,38200.0,37581.0,37749.7,39798.439
2023-11-24 12:00:00,37749.8,37982.0,37696.6,37716.0,21068.953
2023-11-24 13:00:00,37716.0,37860.8,37617.9,37770.9,17002.023
2023-11-24 14:00:00,37770.9,37810.9,37600.0,37799.9,11151.863
2023-11-24 15:00:00,37799.9,38425.0,37783.0,38217.3,59757.321
2023-11-24 16:00:00,38217.3,38351.2,37551.0,37733.3,42624.203
2023-11-24 17:00:00,37733.3,37924.4,37654.2,37846.9,18093.187
2023-11-24 18:00:00,37846.9,37892.7,37581.9,37728.0,11913.657
2023-11-24 19:00:00,37728.0,37789.5,37616.0,37758.5,6007.722
2023-11-24 20:00:00,37758.5,37882.9,37731.3,37822.9,5685.796
2023-11-24 21:00:00,37822.8,37940.8,37766.8,37818.7,8041.319
2023-11-24 22:00:00,37818.6,37834.0,37630.4,37669.9,7083.783
2023-11-24 23:00:00,37669.9,37722.0,37560.8,37706.3,6306.503
2023-11-25 00:00:00,37706.3,37767.3,37671.4,37714.0,4524.838
2023-11-25 01:00:00,37714.1,37816.7,37705.9,37786.1,3616.986
2023-11-25 02:00:00,37786.2,37823.4,37707.2,37822.1,3809.082
2023-11-25 03:00:00,37822.1,37840.0,37738.0,37790.9,4653.474
2023-11-25 04:00:00,37791.0,37791.0,37739.3,37767.9,2111.614
2023-11-25 05:00:00,37767.9,37814.3,37708.1,37810.7,3316.448
2023-11-25 06:00:00,37810.6,37830.5,37779.0,37791.9,2083.273
2023-11-25 07:00:00,37792.0,37820.0,37735.7,37795.0,2818.664
2023-11-25 08:00:00,37795.0,37827.0,37750.3,37758.0,2496.478
2023-11-25 09:00:00,37758.0,37787.0,37674.5,37738.0,4702.006
2023-11-25 10:00:00,37738.0,37739.1,37635.1,37680.8,5169.514
2023-11-25 11:00:00,37680.7,37706.7,37570.9,37645.0,6742.648
2023-11-25 12:00:00,37645.0,37721.7,37628.1,37717.8,3288.856
2023-11-25 13:00:00,37717.8,37732.4,37634.0,37716.4,3325.833
2023-11-25 14:00:00,37716.4,37718.1,37643.0,37673.2,2525.031
2023-11-25 15:00:00,37673.3,37709.4,37607.6,37697.8,3241.256
2023-11-25 16:00:00,37697.7,37761.3,37697.7,37737.9,3295.061
2023-11-25 17:00:00,37737.9,37799.9,37732.4,37765.6,3366.851
2023-11-25 18:00:00,37765.6,37820.7,37747.7,37809.9,2727.874
2023-11-25 19:00:00,37809.9,37833.0,37779.4,37805.9,2176.859
2023-11-25 20:00:00,37806.0,37886.5,37748.3,37780.0,6609.022
2023-11-25 21:00:00,37780.1,37800.0,37753.7,37780.9,1555.286
2023-11-25 22:00:00,37781.0,37781.0,37693.2,37710.9,2623.445
2023-11-25 23:00:00,37711.0,37790.5,37700.3,37766.6,1808.93
2023-11-26 00:00:00,37766.7,37775.7,37722.3,37730.3,1908.846
2023-11-26 01:00:00,37730.3,37730.4,37663.0,37672.5,2668.997
2023-11-26 02:00:00,37672.5,37742.3,37650.0,37729.2,2445.163
2023-11-26 03:00:00,37729.2,37738.4,37712.4,37721.0,912.269
2023-11-26 04:00:00,37721.1,37752.2,37685.6,37752.1,1979.546
2023-11-26 05:00:00,37752.1,37769.1,37728.0,37766.5,1465.482
2023-11-26 06:00:00,37766.4,37784.2,37720.5,37781.9,2313.863
2023-11-26 07:00:00,37781.9,37788.5,37743.3,37773.5,2100.315
2023-11-26 08:00:00,37773.5,37807.6,37741.0,37748.5,2664.976
2023-11-26 09:00:00,37748.5,37770.8,37720.1,37751.6,1698.088
2023-11-26 10:00:00,37751.6,37751.6,37687.5,37689.1,2527.909
2023-11-26 11:00:00,37689.1,37714.0,37650.2,37663.0,4633.505
2023-11-26 12:00:00,37662.9,37669.8,37248.0,37611.9,24875.385
2023-11-26 13:00:00,37612.0,37614.9,37330.5,37500.0,12434.66
2023-11-26 14:00:00,37499.9,37505.6,37268.5,37328.1,13162.785
2023-11-26 15:00:00,37328.2,37496.0,37279.3,37418.0,9588.25
2023-11-26 16:00:00,37418.0,37492.7,37126.0,37212.1,20848.627
2023-11-26 17:00:00,37212.0,37315.0,37132.1,37264.3,7316.47
2023-11-26 18:00:00,37264.4,37323.4,37142.5,37233.1,7309.117
2023-11-26 19:00:00,37233.0,37376.0,37211.1,37360.0,4895.378
2023-11-26 20:00:00,37360.1,37650.0,37338.2,37577.2,12810.741
2023-11-26 21:00:00,37577.2,37634.4,37450.8,37604.1,7351.675
2023-11-26 22:00:00,37604.0,37744.9,37591.6,37647.5,10355.652
2023-11-26 23:00:00,37647.5,37647.5,37306.5,37437.9,15490.945
2023-11-27 00:00:00,37437.9,37551.7,37381.9,37479.2,7014.646
2023-11-27 01:00:00,37479.3,37560.0,37440.0,37473.5,4043.342
2023-11-27 02:00:00,37473.5,37488.8,37208.0,37299.7,11056.578
2023-11-27 03:00:00,37299.7,37319.5,37174.2,37295.8,6460.584
2023-11-27 04:00:00,37295.8,37377.5,37248.9,37360.4,4340.896
2023-11-27 05:00:00,37360.3,37386.8,37288.5,37298.1,3152.751
2023-11-27 06:00:00,37298.0,37416.0,37258.4,37258.8,4932.106
2023-11-27 07:00:00,37258.7,37334.0,37005.0,37272.1,15361.22
2023-11-27 08:00:00,37272.0,37394.3,37242.8,37327.5,6749.769
2023-11-27 09:00:00,37327.6,37457.0,37325.7,37359.4,7444.24
2023-11-27 10:00:00,37359.3,37359.4,36935.8,37100.0,21743.422
2023-11-27 11:00:00,37100.0,37135.0,36829.8,37023.3,20030.776
2023-11-27 12:00:00,37023.3,37094.9,36880.0,36961.8,11858.283
2023-11-27 13:00:00,36961.9,37030.9,36732.4,36943.7,22814.256
2023-11-27 14:00:00,36943.7,36999.0,36725.1,36804.5,17937.583
2023-11-27 15:00:00,36804.5,37066.4,36735.1,36743.2,18167.763
2023-11-27 16:00:00,36743.3,37114.6,36700.0,37075.1,18790.917
2023-11-27 17:00:00,37075.1,37145.4,36866.4,36914.8,15409.118
2023-11-27 18:00:00,36914.8,37074.7,36873.5,36958.5,7518.473
2023-11-27 19:00:00,36958.5,37056.8,36775.9,36868.6,11246.535
2023-11-27 20:00:00,36868.5,36950.0,36784.0,36792.0,6125.3
2023-11-27 21:00:00,36792.2,37047.0,36776.0,37020.9,7270.278
2023-11-27 22:00:00,37020.9,37076.0,36951.7,37070.1,3379.124
2023-11-27 23:00:00,37070.1,37279.0,37069.9,37234.3,13264.739
2023-11-28 00:00:00,37234.4,37338.0,37176.3,37248.3,9422.842
2023-11-28 01:00:00,37248.4,37255.9,37151.0,37190.6,4910.4
2023-11-28 02:00:00,37190.5,37201.8,37106.0,37165.0,4852.422
2023-11-28 03:00:00,37165.1,37189.8,37088.8,37119.9,3524.366
2023-11-28 04:00:00,37119.9,37135.0,36963.9,36973.9,6925.933
2023-11-28 05:00:00,36974.0,36995.1,36856.0,36894.9,8935.452
2023-11-28 06:00:00,36894.9,37110.0,36877.0,37088.7,7444.983
2023-11-28 07:00:00,37088.8,37134.4,36952.6,37087.2,7580.755
2023-11-28 08:00:00,37087.2,37104.3,36929.8,36929.8,5522.883
2023-11-28 09:00:00,36929.8,37135.0,36917.4,37076.4,5779.747
2023-11-28 10:00:00,37076.3,37106.6,37007.0,37105.9,4632.299
2023-11-28 11:00:00,37105.8,37259.6,37073.5,37250.1,10522.252
2023-11-28 12:00:00,37250.0,37276.4,37165.0,37199.9,9307.798
2023-11-28 13:00:00,37200.0,37440.0,37140.0,37401.7,15004.185
2023-11-28 14:00:00,37401.6,37450.0,37340.8,37357.4,10726.837
2023-11-28 15:00:00,37357.4,37568.6,37282.2,37502.2,18862.129
2023-11-28 16:00:00,37502.1,37938.0,37502.1,37868.7,37845.548
2023-11-28 17:00:00,37868.7,38244.0,37766.0,38202.5,45124.154
2023-11-28 18:00:00,38202.4,38216.4,37862.4,37961.2,25995.222
2023-11-28 19:00:00,37961.1,38395.0,37930.8,38105.0,31633.295
2023-11-28 20:00:00,38104.7,38270.0,38050.1,38184.1,11906.467
2023-11-28 21:00:00,38184.1,38220.6,37923.6,37932.0,10456.2
2023-11-28 22:00:00,37932.1,38036.7,37800.0,37855.3,8949.978
2023-11-28 23:00:00,37855.3,37930.0,37655.2,37812.1,12560.18
2023-11-29 00:00:00,37812.0,37909.5,37663.2,37904.3,9197.177
2023-11-29 01:00:00,37904.3,38091.9,37904.3,37921.8,10551.928
2023-11-29 02:00:00,37921.9,37970.9,37825.5,37917.0,6483.6
2023-11-29 03:00:00,37917.0,37999.7,37882.0,37938.1,4476.656
2023-11-29 04:00:00,37938.1,37953.2,37862.3,37928.0,2924.606
2023-11-29 05:00:00,37928.1,38033.1,37884.1,38021.0,4444.709
2023-11-29 06:00:00,38021.1,38238.0,37970.0,38171.8,11660.454
2023-11-29 07:00:00,38171.7,38171.8,38040.0,38095.7,7075.248
2023-11-29 08:00:00,38095.7,38379.2,38080.0,38335.5,12807.031
2023-11-29 09:00:00,38335.5,38500.0,38071.5,38275.0,26153.213
2023-11-29 10:00:00,38275.1,38291.9,37895.2,37965.1,18315.05
2023-11-29 11:00:00,37965.0,38157.8,37901.0,38098.6,11171.366
2023-11-29 12:00:00,38098.6,38285.0,38039.1,38147.9,10988.56
2023-11-29 13:00:00,38147.8,38243.9,38083.0,38106.9,8496.855
2023-11-29 14:00:00,38106.9,38175.8,37768.0,37808.9,21955.358
2023-11-29 15:00:00,37809.0,37879.7,37551.8,37817.6,33208.085
2023-11-29 16:00:00,37817.6,37866.6,37641.0,37752.1,14582.267
2023-11-29 17:00:00,37752.1,37870.9,37654.0,37765.2,7050.578
2023-11-29 18:00:00,37765.2,37850.0,37656.1,37850.0,7235.849
2023-11-29 19:00:00,37849.9,37924.5,37771.6,37861.1,6274.713
2023-11-29 20:00:00,37861.0,37871.7,37605.9,37662.7,10181.214
2023-11-29 21:00:00,37662.7,37770.0,37564.2,37727.2,8268.171
2023-11-29 22:00:00,37727.2,37830.0,37723.8,37777.6,3009.676
2023-11-29 23:00:00,37777.7,37856.1,37706.1,37837.1,5119.517
2023-11-30 00:00:00,37837.2,37854.2,37749.5,37759.5,5208.726
2023-11-30 01:00:00,37759.5,37800.0,37681.3,37685.8,3787.064
2023-11-30 02:00:00,37685.7,37909.9,37673.0,37858.6,6120.693
2023-11-30 03:00:00,37858.5,38035.0,37827.5,38034.5,7540.909
2023-11-30 04:00:00,38034.4,38132.0,37944.0,37958.3,10104.077
2023-11-30 05:00:00,37958.4,38001.8,37837.5,37871.1,6205.16
2023-11-30 06:00:00,37871.2,37939.6,37780.6,37855.0,7357.015
2023-11-30 07:00:00,37854.9,37891.0,37755.8,37783.2,5556.42
2023-11-30 08:00:00,37783.1,37805.2,37570.9,37652.5,14104.337
2023-11-30 09:00:00,37652.5,37727.8,37601.0,37702.7,6017.003
2023-11-30 10:00:00,37702.7,37755.7,37661.7,37661.7,4441.485
2023-11-30 11:00:00,37661.7,37895.0,37638.4,37867.1,9585.625
2023-11-30 12:00:00,37867.1,37913.6,37812.0,37861.8,8788.34
2023-11-30 13:00:00,37861.9,37964.6,37600.0,37709.6,18387.134
2023-11-30 14:00:00,37709.5,37774.6,37442.9,37646.1,28815.219
2023-11-30 15:00:00,37646.1,37720.0,37508.0,37614.0,12476.378
2023-11-30 16:00:00,37613.9,37719.5,37520.0,37651.4,8377.328
2023-11-30 17:00:00,37651.5,37749.9,37619.8,37728.7,4103.806
2023-11-30 18:00:00,37728.7,37807.0,37693.7,37733.6,5956.345
2023-11-30 19:00:00,37733.6,37794.3,37672.7,37745.3,3651.796
2023-11-30 20:00:00,37745.4,37756.0,37683.6,37720.1,3098.473
2023-11-30 21:00:00,37720.2,37760.3,37684.2,37730.8,2299.085
2023-11-30 22:00:00,37730.9,37805.0,37667.0,37685.8,3399.703
2023-11-30 23:00:00,37685.9,37720.1,37585.0,37716.8,5806.75
2023-12-01 00:00:00,37716.9,37734.6,37600.0,37665.6,6134.17
2023-12-01 01:00:00,37665.5,37960.0,37626.6,37927.3,15632.157
2023-12-01 02:00:00,37927.4,38070.0,37852.1,37977.8,10909.863
2023-12-01 03:00:00,37977.9,38056.8,37933.4,38030.2,8535.38
2023-12-01 04:00:00,38030.1,38236.6,38005.9,38170.5,16655.059
2023-12-01 05:00:00,38170.4,38195.3,38083.0,38106.6,6561.504
2023-12-01 06:00:00,38106.7,38208.0,38060.7,38198.1,6623.041
2023-12-01 07:00:00,38198.1,38344.8,38182.4,38234.9,19719.487
2023-12-01 08:00:00,38234.9,38364.0,38205.2,38298.1,11198.412
2023-12-01 09:00:00,38298.1,38750.0,38298.1,38706.1,48911.374
2023-12-01 10:00:00,38706.1,38844.0,38532.1,38537.0,23350.25
2023-12-01 11:00:00,38536.9,38657.7,38510.0,38578.0,8503.575
2023-12-01 12:00:00,38578.0,38629.9,38288.8,38356.0,20898.909
2023-12-01 13:00:00,38356.1,38434.4,38288.9,38361.3,10501.41
2023-12-01 14:00:00,38361.3,38388.8,38209.6,38315.7,13532.59
2023-12-01 15:00:00,38315.7,38438.8,38280.7,38401.5,9318.683
2023-12-01 16:00:00,38401.4,38989.0,38383.0,38790.0,48700.511
2023-12-01 17:00:00,38790.1,38880.0,38689.3,38787.1,14196.141
2023-12-01 18:00:00,38787.1,38920.9,38685.2,38691.7,10926.704
2023-12-01 19:00:00,38691.8,38776.5,38612.2,38750.1,8897.959
2023-12-01 20:00:00,38750.0,38850.0,38700.0,38734.7,5951.4
2023-12-01 21:00:00,38734.7,38888.0,38734.7,38760.4,6186.007
2023-12-01 22:00:00,38760.4,38833.9,38669.3,38683.7,5018.151
2023-12-01 23:00:00,38683.7,38721.0,38622.3,38660.0,5499.257
2023-12-02 00:00:00,38659.9,38713.5,38613.5,38692.0,5034.566
2023-12-02 01:00:00,38692.0,38788.0,38672.1,38734.4,4791.448
2023-12-02 02:00:00,38734.4,38753.8,38641.2,38703.5,3374.44
2023-12-02 03:00:00,38703.4,38767.5,38697.0,38767.5,2416.861
2023-12-02 04:00:00,38767.4,38804.0,38700.0,38804.0,4420.481
2023-12-02 05:00:00,38804.0,38807.8,38727.2,38727.3,3314.093
2023-12-02 06:00:00,38727.3,38772.1,38700.5,38762.7,3191.468
2023-12-02 07:00:00,38762.6,38815.5,38680.0,38683.9,5266.689
2023-12-02 08:00:00,38683.9,38723.3,38620.0,38694.0,4620.092
2023-12-02 09:00:00,38694.0,38771.9,38685.8,38757.5,3312.433
2023-12-02 10:00:00,38757.5,38775.9,38732.0,38735.7,2279.676
2023-12-02 11:00:00,38735.8,38739.3,38689.1,38722.8,2682.11
2023-12-02 12:00:00,38722.8,38781.3,38716.4,38764.0,3279.496
2023-12-02 13:00:00,38764.0,38859.5,38743.3,38796.3,6322.504
2023-12-02 14:00:00,38796.3,38836.6,38704.0,38758.4,5023.11
2023-12-02 15:00:00,38758.4,38813.5,38688.0,38787.0,6863.402
2023-12-02 16:00:00,38786.9,38794.7,38688.1,38727.9,4175.185
2023-12-02 17:00:00,38728.0,38779.4,38720.9,38779.3,2163.692
2023-12-02 18:00:00,38779.4,38967.2,38760.5,38856.2,15129.987
2023-12-02 19:00:00,38856.3,39900.0,38854.1,39416.4,77140.41
2023-12-02 20:00:00,39416.4,39598.0,39272.7,39570.1,14986.311
